6.0997,-0.4834,4.5731,0.49577,-0.034864,-0.36333,-0.71926,-0.36702,-0.6165,-3.4602,7.9302,5.8784,-0.29558,0.63606,-1.8315,0.3974,-0.91148,-0.2622,4.9167,-4.9838,6.551,0.1923,0.47125,0.52151,-0.16455,0.54853,-0.83727,-8.0006,-0.67885,-2.0232,-0.58301,1.5914,0.86187,0.87786,-0.60706,-0.19222,-8.5527,-3.0422,-1.0986,-0.62295,0.19721,0.88172,0.84006,0.040445,0.69615
7.3963,-0.008516,5.4888,0.41327,-0.54259,-0.34465,-0.72398,-0.38581,-0.60336,-2.0114,8.0485,5.9364,1.4611,0.37056,-1.6578,0.46823,-0.88866,-0.22895,4.9744,-5.6385,5.9618,0.48929,0.63876,0.56985,-0.13276,0.54255,-0.85067,-9.7148,1.8829,-1.055,-0.3474,1.9052,0.63794,0.8812,-0.63311,-0.13415,-10.001,0.31496,-2.1674,-0.89002,0.39566,0.79556,0.83654,-0.008041,0.70462
9.3065,0.56107,5.5666,0.086539,-0.54683,-0.19348,-0.73619,-0.39411,-0.58606,-1.1928,7.8465,6.0766,2.2561,0.48994,-1.5506,0.52629,-0.8712,-0.16938,5.6955,-6.6266,5.2809,0.11683,0.7379,0.76847,-0.098977,0.54648,-0.8542,-8.4839,3.5981,-1.1222,0.33614,0.88592,0.16351,0.88314,-0.64456,-0.097616,-12.16,-1.2322,-1.1771,-1.1642,0.29447,1.1295,0.82753,-0.060254,0.71193
10.815,1.3256,5.8665,-0.26461,-0.28616,0.054996,-0.74687,-0.39424,-0.57702,-0.4241,10.247,4.0631,0.73881,0.1596,-1.1242,0.57454,-0.84695,-0.10581,5.0866,-7.807,4.5539,-0.048318,0.9211,1.0342,-0.050283,0.55192,-0.85889,-4.9763,6.0666,-3.4403,-0.21704,0.94091,-0.31059,0.89094,-0.65118,-0.051481,-12.646,-5.7325,0.41627,-0.80323,0.016904,1.2483,0.82313,-0.12827,0.71225
10.814,0.83879,5.3411,-0.56043,0.086538,0.24264,-0.75433,-0.37343,-0.58425,-0.17762,6.1253,6.0045,-0.95528,0.13672,-0.88678,0.61139,-0.81779,-0.1231,2.8256,-8.9061,3.7588,-0.43326,0.66316,1.135,-0.002246,0.56893,-0.85401,-6.2172,3.488,-3.1473,-0.70292,0.39463,-0.26726,0.90339,-0.65033,-0.020395,-10.78,-9.1726,-0.97344,0.21801,0.07517,0.86381,0.81981,-0.16983,0.71027
9.2597,-0.34653,4.7621,-1.0634,0.33896,0.47776,-0.75905,-0.34004,-0.60198,-2.1252,4.2455,6.7203,-0.65189,0.067326,-0.40828,0.6367,-0.79901,-0.12322,1.1496,-8.6529,2.7731,-0.69579,0.35454,1.1778,0.044634,0.58467,-0.84715,-7.1378,-0.22299,-2.6066,-1.6312,-0.68173,-1.1765,0.93116,-0.62495,-0.051228,-8.4116,-17.508,-0.32088,0.35705,-0.35369,-0.164,0.83008,-0.17929,0.70547
7.8894,-1.5621,2.1102,-2.7652,0.034893,0.67161,-0.76513,-0.2667,-0.63418,-1.5948,4.782,7.5523,0.3189,-0.52548,-0.34989,0.64562,-0.78684,-0.13564,0.72788,-10.24,3.3566,-0.35394,-0.23505,1.5132,0.074658,0.60773,-0.8352,-13.576,1.2729,1.2691,-1.057,-1.302,-0.64442,0.96085,-0.58955,-0.098822,-8.9408,-12.913,2.372,-0.6365,-0.22103,-2.7474,0.86587,-0.1341,0.68921
8.227,-0.77701,-0.40375,-2.433,-0.11254,0.58143,-0.77447,-0.1734,-0.66197,-1.9588,5.8437,9.0762,0.38991,-0.38253,-0.12729,0.6547,-0.77359,-0.15468,1.7631,-10.534,4.3871,0.051815,-0.72955,2.2212,0.097397,0.61784,-0.83318,-6.1641,-3.8975,-0.016975,1.2416,-0.76634,-0.41953,0.97436,-0.58058,-0.12976,-13.617,1.7984,-2.852,0.22012,-0.81754,-3.8447,0.9106,-0.009981,0.66223
9.3192,-2.3106,1.1613,0.85771,0.12218,0.006844,-0.77318,-0.14605,-0.67197,-1.4386,8.2135,9.8095,0.58986,-0.047074,0.24941,0.64904,-0.77648,-0.14963,4.5089,-10.86,5.2828,-0.006114,-0.72935,2.7155,0.13191,0.61722,-0.8373,-10.618,1.5515,-1.598,1.1301,0.054205,-1.0726,1.0031,-0.55478,-0.093762,-18.327,-4.9255,-4.8846,0.15602,0.56005,-3.1039,0.92692,0.14152,0.64391
11.502,-3.2612,2.9472,3.5572,-0.49924,-0.57749,-0.7839,-0.23312,-0.63394,-3.1648,11.082,9.7537,0.21775,0.76049,-0.003662,0.65106,-0.7757,-0.12648,6.5834,-10.728,6.8376,0.42978,-0.64352,2.4518,0.17192,0.60236,-0.84726,-14.183,1.4077,-2.8775,0.95282,-0.96311,-0.92002,1.0315,-0.5215,-0.074885,-22.351,-3.2161,-1.2799,0.72376,0.5345,-3.6699,0.89229,0.30101,0.64912
14.013,-2.3814,7.6273,-0.10241,-0.51482,-0.085787,-0.79157,-0.27229,-0.60692,-3.3078,10.341,7.7227,0.98217,1.0365,-0.094034,0.65283,-0.77664,-0.065128,7.28,-8.1883,7.6499,-0.23262,-0.85359,1.7339,0.18989,0.58782,-0.85774,-12.44,-1.5168,-4.9401,0.14592,-1.662,-0.93012,1.0502,-0.49085,-0.10563,-17.994,3.9053,-1.3514,0.77974,-0.24772,-3.569,0.83004,0.51302,0.61139
14.266,-4.1789,4.5886,0.60894,-0.043511,0.28506,-0.79663,-0.25754,-0.60416,-5.1026,11.937,5.5099,0.59374,0.9019,-0.39759,0.66519,-0.76412,-0.006676,7.8955,-6.8022,8.7059,-0.065563,-0.94495,0.94198,0.19001,0.59684,-0.85522,-13.093,-1.47,-6.0112,0.26904,-1.2592,-1.8027,1.0727,-0.43235,-0.16269,-13.674,6.2695,0.35655,0.25931,-0.32956,-1.8843,0.75209,0.62684,0.58452
11.535,-2.9445,5.1952,1.0231,0.59914,0.33191,-0.78244,-0.29064,-0.60577,-6.2973,8.4839,4.2742,0.079205,0.47837,-0.36431,0.67417,-0.74802,0.001936,7.2532,-4.7236,9.0463,0.75968,-0.62779,-0.11624,0.18343,0.59453,-0.85851,-17.814,8.9633,-8.8485,1.1213,-1.3184,-2.745,1.1,-0.34186,-0.20948,-8.2189,11.68,1.0311,1.4589,-0.84928,-0.52854,0.70706,0.67772,0.54463
9.8504,0.17885,1.8529,-0.3572,0.7043,0.60112,-0.77371,-0.2748,-0.62086,-7.357,8.5791,1.2328,-0.28251,0.090062,-0.39388,0.6848,-0.73068,0.012428,7.2631,-2.7447,7.7065,1.1456,-0.043974,-0.81474,0.15982,0.56745,-0.88057,-12.701,17.837,-9.6708,-0.45043,-0.96967,-1.8675,1.1145,-0.23616,-0.26269,-2.0506,-4.2767,1.4583,0.92052,-0.34311,1.2712,0.72703,0.69854,0.46577
6.8355,-1.1128,1.1577,-2.8075,1.5268,0.71971,-0.74396,-0.20435,-0.67882,-7.8292,5.8215,-0.019626,-0.97808,-0.23325,-0.26944,0.69059,-0.71747,-0.014687,7.258,0.39803,7.3119,1.0604,0.92535,-1.6427,0.15059,0.53926,-0.89683,-4.782,28.42,-11.294,1.3648,-0.71391,0.22571,1.1131,-0.19895,-0.29637,-9.4719,-1.5735,-9.7163,1.0013,1.3212,0.77693,0.72341,0.68697,0.46149
1.8961,-0.52678,1.609,-2.7072,2.0341,0.28677,-0.68805,-0.066447,-0.75728,-6.5294,6.4368,-1.4232,0.04588,-0.3349,-0.49689,0.70474,-0.70208,-0.030379,7.6015,0.86409,6.4875,-0.38817,1.5188,-1.8603,0.14974,0.53541,-0.89626,-4.0028,-0.85145,-1.7926,4.9387,0.99135,3.1318,1.0954,-0.33474,-0.22943,-7.4544,13.434,-1.7079,-0.85503,0.26964,0.098321,0.72022,0.66558,0.46841
4.9483,1.5514,3.7793,0.73716,1.4881,-0.82927,-0.62365,-0.050045,-0.80964,-1.9998,7.7473,-1.3117,0.72232,-0.43856,-0.96265,0.72443,-0.67689,-0.025619,9.1738,-2.344,6.4816,-1.8712,1.9446,-2.1878,0.17033,0.59742,-0.85147,-13.871,-2.3918,-8.7269,1.1234,2.6363,1.9083,1.0667,-0.46673,-0.082036,-6.6117,-6.7478,-1.4194,0.76205,1.1088,3.2154,0.76988,0.60566,0.46131
10.887,-0.011665,10.417,1.7762,-2.6146,-0.86407,-0.62485,-0.10882,-0.79662,-1.7415,10.439,1.5382,1.4114,-0.61327,-0.90119,0.74216,-0.65029,-0.016203,8.8721,-9.817,6.9884,-0.68951,1.4322,-2.9672,0.1714,0.66567,-0.80184,-17.469,0.9805,2.9319,-0.5507,2.6129,2.4873,1.003,-0.60277,0.021124,-22.942,0.18482,1.08,-0.21925,-0.64609,1.625,0.77304,0.56251,0.50038
21.404,1.0405,-3.4254,0.31241,-2.1393,-0.57589,-0.755,-0.13885,-0.66439,-1.6008,7.9782,1.9872,1.3679,-0.1685,-0.75116,0.76189,-0.62117,0.009202,1.4478,-10.502,5.4356,-0.044956,0.66027,-2.4791,0.12523,0.6804,-0.79433,-11.669,-12.433,0.21184,-1.1119,0.99165,2.3547,0.90411,-0.72078,0.051722,-11.349,-7.0803,-4.6903,-0.67562,-0.1766,2.2845,0.81815,0.49208,0.48722
