8.922,-0.14665,2.3017,0.072279,-0.034393,-0.067643,-0.84039,-0.25943,0.015248,-3.0796,7.2118,6.3829,0.047948,-0.014186,-0.006435,0.30292,-0.65362,0.007929,-0.50357,-1.192,9.702,0.063999,-0.085959,-0.078855,-0.54116,-0.13096,-0.6685,-4.3795,13.219,-4.3169,0.63359,-1.0131,-2.6163,0.038981,-0.67217,-0.18814,0.554,-8.712,-3.1576,-0.2455,0.97723,-2.4262,-0.007962,0.4617,0.48244
8.8719,0.41604,2.4915,0.18103,-0.083798,-0.16211,-0.83795,-0.25966,0.018303,-1.6598,6.9166,6.2323,-0.12032,-0.058057,-0.033536,0.30655,-0.65256,0.01267,-0.69766,-1.6328,9.6211,-0.004379,-0.0126,0.033286,-0.54027,-0.1305,-0.66594,-6.0699,16.2,-5.0369,0.59488,-0.66665,-1.8111,0.05852,-0.66492,-0.18291,1.0376,-6.5727,-2.4563,0.077293,1.0816,-2.1914,-0.074595,0.46585,0.48993
10.101,0.69938,3.2786,0.10452,-0.18108,-0.21178,-0.83848,-0.26265,0.023413,-1.6346,7.2091,7.8718,0.049822,0.02817,-0.020162,0.3051,-0.65133,0.014912,-0.62668,-1.7616,9.5169,-0.041372,-0.001651,0.01208,-0.53916,-0.12936,-0.66642,-1.1293,15.515,-5.207,0.338,-0.39296,-1.3675,0.068846,-0.66682,-0.16707,2.6327,-3.1489,-1.0156,0.99647,0.88138,-1.9553,-0.13662,0.47523,0.47593
10.384,0.54277,2.9664,-0.014489,-0.18166,-0.10979,-0.83645,-0.26391,0.031165,-3.254,11.482,4.8289,0.90773,0.22933,-0.19133,0.30597,-0.64922,0.055305,-0.44281,-1.3096,10.123,-0.016618,-0.070077,-0.068319,-0.5387,-0.12888,-0.66489,1.2867,12.476,-4.1723,-0.30374,0.12369,-0.85279,0.0827,-0.66706,-0.17219,5.7562,-0.1696,1.6002,1.0732,0.61321,-1.1809,-0.17886,0.49006,0.44944
9.2696,0.84382,2.169,0.16764,-0.20613,-0.13511,-0.8317,-0.26755,0.039713,-3.2969,7.8171,5.0792,0.19128,0.1818,-0.035017,0.3046,-0.649,0.051708,-0.57026,-0.89139,10.138,-0.015692,-0.13443,-0.026938,-0.54165,-0.13125,-0.66321,-1.378,13.575,-4.0694,0.14119,0.36792,0.035182,0.085854,-0.66747,-0.16601,7.4262,3.4118,2.7437,0.32643,0.082907,0.1796,-0.2026,0.49764,0.42859
8.6519,1.0267,2.1357,0.01855,0.072337,-0.088235,-0.82979,-0.27212,0.045199,-2.5401,5.6271,6.1724,-0.24641,0.046047,0.16335,0.30032,-0.64805,0.04012,-0.51968,-1.726,9.6841,0.037448,-0.15276,0.089611,-0.54534,-0.13113,-0.66112,-1.0002,13.019,-3.446,0.36095,0.17943,0.58263,0.081992,-0.66678,-0.1557,6.3971,2.1872,1.8415,-0.16401,-0.38458,1.4526,-0.18155,0.5031,0.43156
8.6482,0.41772,2.5196,-0.45811,0.17696,0.11768,-0.831,-0.27463,0.03764,-2.6723,6.6789,6.2663,0.069429,0.075015,0.082777,0.30229,-0.64721,0.047769,-0.075562,-1.9414,9.3939,0.085987,-0.096333,0.11551,-0.54649,-0.13306,-0.65885,-1.6263,13.755,-4.4648,0.1272,0.51319,1.3527,0.074161,-0.66417,-0.1541,3.8796,-1.995,0.60729,-0.53612,-0.78297,2.3349,-0.13231,0.5047,0.44201
9.3223,-0.43278,2.6535,-0.45682,0.036031,0.30073,-0.83673,-0.27154,0.025696,-2.9936,7.4753,6.0419,-0.07335,-0.1434,0.043712,0.30532,-0.65129,0.045407,-0.54396,-1.5502,9.2406,-0.024057,0.045491,0.035208,-0.54696,-0.13331,-0.65811,-2.4186,15.349,-4.3024,-0.30817,0.61832,1.8215,0.054642,-0.66941,-0.15133,1.0988,-6.4649,-1.3344,-0.57776,-1.271,2.7963,-0.056054,0.49217,0.4552
10.095,-0.81013,2.836,-0.18334,0.23536,0.31948,-0.84125,-0.26251,0.01927,-2.513,7.7061,6.4251,-0.09632,-0.34579,0.032278,0.31162,-0.65048,0.036881,-0.90258,-1.5396,9.702,-0.085279,0.13422,-0.033678,-0.54088,-0.13076,-0.66293,-1.6735,12.929,-4.1047,-1.1322,0.92552,2.1989,0.029585,-0.67684,-0.1702,-1.6038,-9.3991,-2.4488,-0.37987,-1.3753,2.9665,0.0387,0.46435,0.45637
9.9208,-0.080761,2.347,0.066116,0.039294,0.20391,-0.84722,-0.2569,0.0155,-2.2091,7.4271,6.9506,-0.19173,-0.41648,0.023824,0.31572,-0.65066,0.026038,-0.48584,-1.6001,9.7558,-0.17269,0.13509,-0.035432,-0.53709,-0.12763,-0.6656,-2.5308,10.622,-2.0786,-1.2093,0.52321,2.6458,-0.007618,-0.68498,-0.19646,-3.8617,-11.271,-2.507,-0.14342,-1.3361,2.969,0.13692,0.42156,0.45487
9.3722,0.61218,2.4593,0.073229,-0.01056,0.16945,-0.84956,-0.25225,0.016854,-2.2274,6.9494,6.958,-0.38477,-0.40674,0.10365,0.31379,-0.64802,0.01494,-0.44652,-1.736,9.6365,-0.10974,0.05516,-0.05142,-0.53298,-0.12437,-0.66928,-0.7613,8.0623,-1.7251,-0.92618,0.53955,2.6136,-0.045882,-0.6929,-0.225,-3.6939,-13.465,-3.3468,0.27011,-0.9446,2.9308,0.20667,0.3778,0.43931
9.0426,0.32529,2.6116,-0.094797,0.078508,0.17792,-0.85139,-0.24863,0.017832,-2.1409,6.8337,5.8352,-0.21082,-0.32215,0.075958,0.3097,-0.64704,0.006879,-0.38898,-1.2802,9.8104,-0.050931,0.017415,-0.051375,-0.52963,-0.1203,-0.67314,1.3616,7.2803,-2.8146,-0.62823,1.1824,2.5243,-0.078082,-0.69874,-0.24605,-3.162,-16.552,-5.7891,-0.16652,-0.51081,2.3974,0.25265,0.33578,0.42308
9.4802,0.075751,3.0012,-0.17874,-0.095596,0.10018,-0.85378,-0.24415,0.020933,-2.1113,6.8552,5.9035,-0.1327,-0.18988,0.054688,0.30753,-0.64585,0.000744,-0.65216,-1.1887,9.641,-0.026308,0.054925,0.049351,-0.52795,-0.11904,-0.67499,2.1742,4.3337,-0.45413,-1.3249,1.1018,2.2602,-0.11561,-0.69912,-0.27404,-2.153,-18.533,-4.5895,-0.47224,-0.2649,1.0825,0.28068,0.29649,0.42232
10.023,-0.26187,2.9733,-0.058277,0.022679,0.014151,-0.85442,-0.24338,0.021575,-2.0612,6.8103,6.1613,-0.043847,0.008173,0.083475,0.30738,-0.649,-0.002592,-0.66602,-1.689,9.7644,-0.004337,0.018535,0.11284,-0.52939,-0.11781,-0.67586,4.9771,-1.3128,3.78,-1.39,0.65704,0.96866,-0.13901,-0.68581,-0.31873,-0.53772,-15.799,-4.4054,0.060525,0.26646,-0.35604,0.28548,0.28979,0.42486
9.3216,-0.66184,2.5028,-0.16595,0.099682,0.11389,-0.85502,-0.24399,0.015371,-2.1231,6.8008,6.6104,0.10164,0.069627,0.069266,0.30799,-0.65221,-0.003801,-0.57757,-2.1437,9.847,-0.038586,-0.04706,0.051705,-0.53107,-0.11813,-0.67669,7.9874,-3.6164,5.1109,-0.081636,0.060795,-0.25096,-0.14551,-0.68103,-0.33426,-1.0981,-10.981,-3.5054,-0.072934,0.53971,-0.99781,0.2676,0.30523,0.43437
8.7318,-0.90147,2.4744,-0.12212,-0.068395,0.044377,-0.85389,-0.24363,0.011379,-1.9246,7.0832,6.8633,0.12511,0.042614,0.012989,0.31007,-0.65394,-0.001831,-0.82209,-1.4618,9.45,0.03771,-0.009814,-0.016134,-0.53326,-0.11832,-0.67478,5.5447,-1.4293,3.4914,1.0291,-0.3767,-1.2965,-0.12785,-0.68368,-0.31808,-1.8042,-11.94,-3.9383,-0.18443,0.88191,-1.3467,0.24025,0.32095,0.44743
9.342,-1.0696,2.5451,0.23822,0.19955,-0.056544,-0.85394,-0.24348,0.01057,-1.7694,7.5731,6.8227,-0.081614,-0.037313,-0.071004,0.31056,-0.65322,0.000137,-0.64219,-1.2662,9.5374,0.039543,0.095315,-0.028213,-0.53364,-0.11766,-0.67482,3.4272,2.6508,1.4261,1.6624,-0.88151,-2.3633,-0.094029,-0.68782,-0.28473,-1.5446,-13.518,-3.8186,0.19781,0.65153,-1.768,0.21172,0.34792,0.45372
9.8728,-0.49755,2.9259,0.34264,0.16508,-0.19205,-0.85182,-0.24479,0.00999,-1.4785,6.9778,7.5655,-0.2389,-0.1613,-0.11128,0.30998,-0.64976,-0.002825,-0.74301,-2.2544,9.7731,-0.018042,0.08377,0.001599,-0.53263,-0.11626,-0.6748,1.2505,6.8785,-0.0778,1.8093,-1.4065,-2.899,-0.057726,-0.69124,-0.23422,-1.583,-14.281,-3.4627,0.24164,0.61191,-2.3563,0.16673,0.38609,0.45728
9.9818,0.46512,2.8136,0.50248,0.013216,-0.27869,-0.84884,-0.24619,0.013075,-2.254,6.5552,6.7641,-0.14796,-0.13593,-0.22237,0.30285,-0.6471,-0.006525,-0.52048,-1.4792,10.105,0.072582,-0.034013,-0.11057,-0.53496,-0.11736,-0.6735,-2.2164,9.2412,-1.6506,0.50547,-1.3716,-3.2054,-0.011132,-0.68539,-0.20502,-1.627,-13.428,-3.9542,0.018079,0.56387,-2.915,0.10832,0.42582,0.46344
9.5425,0.72673,3.1179,0.020397,0.057629,-0.15188,-0.8444,-0.24884,0.013267,-2.6607,6.6554,6.1107,-0.17894,-0.19215,-0.19137,0.29965,-0.6445,-0.007402,-0.52023,-1.6347,10.137,0.081094,-0.18888,-0.12238,-0.5387,-0.1218,-0.6699,-5.0233,12.069,-4.2986,0.24317,-0.69192,-2.6902,0.036467,-0.6749,-0.18996,-1.1204,-10.358,-4.4902,-0.3646,0.98196,-3.079,0.025235,0.45469,0.47619
9.041,-0.10387,2.4819,-0.1191,0.064247,-0.10479,-0.84421,-0.25398,0.011698,-2.1874,6.5988,6.281,-0.14536,-0.11158,-0.07643,0.30106,-0.64402,-0.010199,-0.64172,-1.4578,9.3915,0.011898,-0.17742,-0.050015,-0.54427,-0.12632,-0.665,-5.1351,14.702,-4.7314,0.66609,-0.87338,-2.1473,0.062909,-0.66408,-0.18651,0.05429,-7.5977,-2.8343,-0.11881,1.2741,-2.7952,-0.064918,0.46384,0.48895
9.4446,0.3214,2.7787,0.19492,-0.042956,-0.20141,-0.84032,-0.25817,0.011746,-1.6348,6.9787,6.4174,0.05767,0.0317,-0.048734,0.30368,-0.64259,-0.00969,-0.42636,-1.954,9.313,0.013679,-0.078385,-0.051561,-0.54711,-0.12898,-0.66102,-2.1534,16.018,-4.4178,0.92995,-0.58246,-1.4374,0.075144,-0.65876,-0.1887,1.121,-2.5157,-0.63605,0.73751,0.92036,-2.301,-0.13837,0.47091,0.4858
9.9838,1.0566,3.101,0.2638,-0.21559,-0.22601,-0.83586,-0.26413,0.019627,-0.84151,7.5307,3.1244,2.5699,0.57561,-0.23714,0.30822,-0.64113,0.045509,-0.25309,-0.94086,9.7796,-0.008689,-0.060097,-0.10617,-0.54806,-0.12974,-0.65979,-0.5906,14.358,-4.2045,-0.28934,-0.15888,-0.94961,0.083651,-0.66048,-0.18357,5.0088,0.8276,1.5529,1.2323,0.50533,-1.501,-0.18724,0.4834,0.46285
9.344,1.0195,2.5587,0.20786,-0.3423,-0.18825,-0.8325,-0.2676,0.032288,-3.7615,7.1122,5.9432,-0.35486,0.065512,0.16611,0.30501,-0.63892,0.053888,-0.5164,-0.99103,10.041,-0.026808,-0.079496,-0.009166,-0.54849,-0.12792,-0.65834,-0.58116,12.811,-3.6024,0.10449,0.26805,-0.082153,0.087405,-0.66157,-0.18654,8.3771,3.146,2.7217,0.50694,0.15755,-0.26667,-0.20513,0.49459,0.44439
8.4938,0.90773,2.5664,0.072119,-0.12788,-0.16026,-0.83051,-0.27118,0.039383,-3.8333,6.2372,6.3908,-2.5749,-0.21947,0.62381,0.29565,-0.6394,0.013256,-0.54126,-1.9397,9.7144,0.037382,-0.11049,0.17622,-0.55203,-0.12752,-0.65828,0.23069,14.57,-3.8881,0.41174,-0.023723,0.50559,0.076449,-0.67162,-0.16159,7.3648,3.2151,1.3974,-0.032478,-0.42079,1.0717,-0.19547,0.49396,0.4362
8.1649,0.45267,2.1581,-0.25025,-0.016309,-0.006208,-0.82783,-0.27484,0.039245,-3.1851,4.8646,5.9462,-0.52664,0.12919,0.14988,0.29596,-0.64022,-0.021885,-0.26089,-1.6751,9.0221,0.077527,-0.010867,0.21722,-0.55404,-0.12615,-0.65792,-1.1243,13.353,-4.7093,0.25784,0.45291,1.3575,0.063112,-0.67844,-0.14645,5.306,0.2118,-0.057444,-0.35266,-0.55856,2.2502,-0.14937,0.49742,0.44054
