5.8982,-0.23581,8.6294,-0.53644,0.65784,-0.038553,-0.32415,-0.064801,-0.90749,-0.22222,10.324,-1.6691,1.1091,-1.2091,-0.50775,0.62257,-0.72517,0.0219,0.81135,-2.4135,9.2692,0.11545,0.21004,1.237,0.47942,0.003766,-0.83557,0.88645,9.2656,4.0248,-0.17393,0.37982,-0.91445,-0.40719,-0.75381,-0.43749,-1.2153,-9.4659,1.9258,-0.1387,-0.12743,1.0976,-0.2292,0.94507,0.018893
5.4175,0.068184,7.6653,-0.31615,0.57473,0.058689,-0.30038,-0.05161,-0.91753,-0.87283,12.439,-1.3475,1.2698,-1.5326,-0.78182,0.63637,-0.71184,0.017386,-1.7323,-4.2862,10.033,-0.21141,0.26152,1.2606,0.49405,-0.0159,-0.82901,0.090425,8.8629,4.5195,0.05737,0.57177,-0.98901,-0.37313,-0.76565,-0.44558,-1.3362,-9.6042,1.0568,-0.26889,-0.091159,1.138,-0.18834,0.95471,0.02874
4.9637,0.44802,8.0672,-0.22114,0.40225,0.079612,-0.28542,-0.037014,-0.92422,-7.3718,11.145,-1.9424,0.31615,-1.4497,-1.175,0.66634,-0.68852,0.008548,-4.091,-4.2793,10.095,-0.34092,0.54532,1.5482,0.51406,-0.038627,-0.81983,-0.48082,11.688,2.8693,0.41854,0.41402,-0.94369,-0.33763,-0.78263,-0.44387,-3.617,-11.181,-0.12151,-0.34163,-0.20582,1.0299,-0.14959,0.95949,0.036099
4.9002,-0.48419,7.904,-0.27485,0.26536,0.2187,-0.27387,-0.025971,-0.93061,-0.31899,11.23,-2.0009,0.14708,-1.7735,-1.2328,0.70423,-0.65204,-0.02792,-0.88851,-2.0817,10.397,-0.072542,0.57637,1.8659,0.5331,-0.070765,-0.8053,-1.0517,10.987,3.1287,0.45163,0.60993,-0.52065,-0.30776,-0.8002,-0.43494,-3.5151,-12.26,-1.3329,-0.49794,-0.52611,0.99378,-0.11196,0.96465,0.060859
5.2884,-0.30966,7.9379,-0.13917,0.25132,0.23724,-0.26532,-0.017478,-0.93113,-2.7624,6.9437,-3.9698,0.78398,-1.8977,-1.1348,0.72422,-0.62603,-0.070969,-2.9165,-3.4419,8.4165,-0.65373,0.58357,1.6244,0.55292,-0.097146,-0.79002,-1.6747,8.9283,6.9449,0.21654,0.95041,-0.54144,-0.27486,-0.8088,-0.43652,-2.8059,-10.651,1.2682,0.12511,-0.3136,0.77263,-0.079061,0.96759,0.062118
5.5522,-0.59108,9.2511,-0.20758,0.39795,0.28037,-0.25793,-0.009436,-0.93356,-5.8788,6.4317,-3.3132,0.12834,-1.2114,-1.0668,0.74813,-0.59601,-0.10963,-3.589,-2.8974,7.3456,-0.25052,0.34264,1.4811,0.56131,-0.12459,-0.78043,-3.8458,15.662,7.044,0.66705,0.27523,-0.1423,-0.25242,-0.82413,-0.41968,-4.5033,-12.912,0.47143,0.1315,0.14656,0.54679,-0.050481,0.96645,0.059748
5.0067,0.592,9.0308,-0.28515,-0.21761,0.33578,-0.25477,0.003885,-0.93591,-1.8321,7.7319,-2.0942,0.83824,-1.0312,-1.4718,0.77389,-0.55737,-0.13417,-2.7169,-2.0009,8.5411,-0.5673,0.61567,0.97823,0.57505,-0.13667,-0.76887,-3.9113,15.91,5.1067,-0.32325,-0.20735,0.41189,-0.25733,-0.82374,-0.41807,-5.1485,-13.799,1.011,-0.2016,0.095157,-0.074686,-0.044683,0.96648,0.062972
4.8381,-1.0099,7.9598,-0.23177,-0.018296,0.42242,-0.25816,0.017813,-0.93455,-7.8586,5.8924,3.8263,0.99621,-0.19198,-1.3862,0.80645,-0.5212,-0.13319,-8.7386,-1.3046,8.2031,-0.29329,0.5564,0.47427,0.5907,-0.14705,-0.75413,-1.7649,10.613,3.9851,-0.80566,-0.64771,0.93171,-0.28801,-0.80706,-0.4336,-5.2998,-14.981,1.558,0.12612,-0.069345,-0.73132,-0.058718,0.96714,0.061322
6.7415,-1.3335,9.1359,0.43712,-0.61601,0.38966,-0.2708,0.017718,-0.93106,-13.598,3.9777,6.7981,0.71858,1.1623,-0.94034,0.83343,-0.48599,-0.099646,-15.509,2.4827,8.5088,-1.0891,0.2034,-0.077384,0.60238,-0.1289,-0.74603,-0.31167,9.9127,4.1951,-0.40766,-0.70435,0.98587,-0.32937,-0.78425,-0.44479,-3.5437,-12.791,1.1454,0.65751,0.001449,-1.1563,-0.095755,0.966,0.043643
8.1925,-0.6159,8.3011,0.63379,-1.9764,0.22354,-0.30028,0.000632,-0.92148,-15.509,4.9633,5.605,0.85832,1.5715,-0.19617,0.84719,-0.47221,-0.032943,-13.224,7.7076,8.8878,-0.82063,-0.18117,-0.22953,0.60232,-0.10193,-0.75206,1.2304,6.8842,5.3023,0.071298,-0.65388,0.81622,-0.37082,-0.76869,-0.44073,-2.5924,-8.3888,1.2331,0.71772,-0.37865,-1.1596,-0.1412,0.96156,0.017299
