Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00010_00000.ppm;105;73;9;6;96;66;47
00010_00001.ppm;108;84;9;7;98;77;47
00010_00002.ppm;107;71;9;6;98;64;47
00011_00000.ppm;106;74;9;6;96;68;47
00011_00001.ppm;105;74;9;6;96;68;47
00011_00002.ppm;107;70;9;6;97;63;47
00041_00000.ppm;195;140;16;12;179;128;47
00041_00001.ppm;130;84;11;7;119;76;47
00041_00002.ppm;97;62;8;5;88;56;47
00043_00000.ppm;158;115;13;10;145;105;47
00043_00001.ppm;121;81;10;7;110;73;47
00043_00002.ppm;96;62;8;5;87;56;47
00054_00000.ppm;129;73;11;6;117;66;47
00054_00001.ppm;119;41;10;5;109;35;47
00054_00002.ppm;84;58;7;5;76;52;47
00062_00000.ppm;242;168;20;14;221;154;47
00062_00001.ppm;175;119;15;10;160;108;47
00062_00002.ppm;129;84;11;7;117;76;47
00080_00000.ppm;117;76;10;6;107;69;47
00080_00001.ppm;96;61;8;5;87;56;47
00080_00002.ppm;229;94;19;8;209;86;47
00083_00000.ppm;104;63;9;5;94;58;47
00083_00001.ppm;122;75;10;6;111;69;47
00083_00002.ppm;266;108;22;9;243;99;47
00175_00000.ppm;98;69;8;6;90;63;47
00175_00001.ppm;122;87;10;7;112;79;47
00175_00002.ppm;165;127;14;11;151;115;47
00177_00000.ppm;264;193;22;16;241;177;47
00177_00001.ppm;172;118;14;10;157;108;47
00177_00002.ppm;131;85;11;7;119;78;47
00185_00000.ppm;154;107;13;9;140;97;47
00185_00001.ppm;193;141;16;12;176;128;47
00185_00002.ppm;107;72;9;6;98;65;47
00450_00000.ppm;215;163;18;14;197;148;47
00450_00001.ppm;103;72;9;6;94;65;47
00450_00002.ppm;70;49;6;5;64;43;47
00457_00000.ppm;325;244;27;20;297;223;47
00457_00001.ppm;321;218;27;18;293;199;47
00457_00002.ppm;321;213;27;18;293;194;47
00458_00000.ppm;141;106;12;9;129;97;47
00458_00001.ppm;96;67;8;6;88;60;47
00458_00002.ppm;74;53;6;5;67;47;47
00482_00000.ppm;57;43;5;5;52;37;47
00482_00001.ppm;82;58;7;5;74;52;47
00482_00002.ppm;135;100;11;8;124;91;47
00485_00000.ppm;56;42;5;5;50;36;47
00485_00001.ppm;80;56;7;5;73;50;47
00485_00002.ppm;182;120;15;10;167;110;47
00486_00000.ppm;153;111;13;9;140;101;47
00486_00001.ppm;96;64;8;5;87;58;47
00486_00002.ppm;69;48;6;5;63;43;47
00487_00000.ppm;201;135;17;11;184;124;47
00487_00001.ppm;108;69;9;6;98;63;47
00487_00002.ppm;72;50;6;5;66;45;47
00491_00000.ppm;68;48;6;5;62;43;47
00491_00001.ppm;94;67;8;6;86;61;47
00491_00002.ppm;154;118;13;10;140;107;47
00492_00000.ppm;60;44;5;5;54;38;47
00492_00001.ppm;87;59;7;5;80;54;47
00492_00002.ppm;163;116;14;10;148;106;47
00493_00000.ppm;124;93;10;8;114;85;47
00493_00001.ppm;79;56;7;5;71;51;47
00493_00002.ppm;64;49;5;5;59;43;47
00495_00000.ppm;154;109;13;9;140;99;47
00495_00001.ppm;142;98;12;8;130;90;47
00495_00002.ppm;103;69;9;6;93;63;47
00496_00000.ppm;100;71;8;6;92;64;47
00496_00001.ppm;84;58;7;5;76;53;47
00496_00002.ppm;127;88;11;7;115;80;47
00498_00000.ppm;120;73;10;6;110;66;47
00498_00001.ppm;97;60;8;5;88;54;47
00498_00002.ppm;165;96;14;8;151;88;47
00804_00000.ppm;91;62;8;5;82;57;47
00804_00001.ppm;88;68;7;6;80;62;47
00804_00002.ppm;87;61;7;5;80;55;47
00815_00000.ppm;128;69;11;6;117;63;47
