Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00019_00000.ppm;158;145;13;12;144;133;28
00019_00001.ppm;92;96;8;8;84;88;28
00019_00002.ppm;71;72;6;6;65;65;28
00040_00000.ppm;141;128;12;11;128;116;28
00040_00001.ppm;139;131;12;11;126;120;28
00040_00002.ppm;136;133;11;11;124;121;28
00094_00000.ppm;62;60;5;5;56;54;28
00094_00001.ppm;116;74;10;6;105;67;28
00094_00002.ppm;111;111;9;9;101;101;28
00155_00000.ppm;223;229;19;19;203;209;28
00155_00001.ppm;218;182;18;15;200;167;28
00155_00002.ppm;219;219;18;18;201;201;28
00158_00000.ppm;168;166;14;14;153;151;28
00158_00001.ppm;117;116;10;10;106;105;28
00158_00002.ppm;199;187;17;16;181;170;28
00200_00000.ppm;203;202;17;17;185;185;28
00200_00001.ppm;206;202;17;17;188;184;28
00200_00002.ppm;206;194;17;16;188;177;28
00292_00000.ppm;235;241;20;20;214;220;28
00292_00001.ppm;230;242;19;20;211;222;28
00292_00002.ppm;237;224;20;19;216;205;28
00333_00000.ppm;97;97;8;8;89;88;28
00333_00001.ppm;129;129;11;11;118;118;28
00333_00002.ppm;203;215;17;18;186;197;28
00407_00000.ppm;171;86;14;7;156;78;28
00407_00001.ppm;143;74;12;6;130;68;28
00407_00002.ppm;131;71;11;6;119;64;28
00517_00000.ppm;242;251;20;21;221;230;28
00517_00001.ppm;156;148;13;12;142;136;28
00517_00002.ppm;115;100;10;8;104;92;28
00589_00000.ppm;141;99;12;8;128;91;28
00589_00001.ppm;172;118;14;10;157;108;28
00589_00002.ppm;156;109;13;9;142;100;28
00641_00000.ppm;276;152;23;13;252;139;28
00641_00001.ppm;275;127;23;11;252;115;28
00641_00002.ppm;272;98;23;8;249;90;28
00642_00000.ppm;133;92;11;8;121;83;28
00642_00001.ppm;141;94;12;8;129;86;28
00642_00002.ppm;147;96;12;8;135;87;28
00662_00000.ppm;128;179;11;15;116;164;28
00662_00001.ppm;120;178;10;15;109;162;28
00662_00002.ppm;112;180;9;15;103;164;28
00663_00000.ppm;159;178;13;15;145;162;28
00663_00001.ppm;159;177;13;15;145;162;28
00663_00002.ppm;160;175;13;15;146;160;28
00726_00000.ppm;148;152;12;13;136;138;28
00726_00001.ppm;145;146;12;12;132;133;28
00726_00002.ppm;146;146;12;12;134;133;28
00777_00000.ppm;139;135;12;11;126;124;28
00777_00001.ppm;141;136;12;11;129;125;28
00777_00002.ppm;143;140;12;12;130;127;28
00779_00000.ppm;91;76;8;6;83;69;28
00779_00001.ppm;93;71;8;6;85;64;28
00779_00002.ppm;88;70;7;6;80;64;28
00898_00000.ppm;140;64;12;5;128;58;28
00898_00001.ppm;146;72;12;6;133;66;28
00898_00002.ppm;133;58;11;5;121;53;28
01031_00000.ppm;117;112;10;9;106;103;28
01031_00001.ppm;115;109;10;9;105;99;28
01031_00002.ppm;104;115;9;10;95;105;28
01035_00000.ppm;96;93;8;8;87;84;28
01035_00001.ppm;95;91;8;8;87;82;28
01035_00002.ppm;97;92;8;8;89;84;28
01188_00000.ppm;60;56;5;5;55;51;28
01188_00001.ppm;63;61;5;5;57;55;28
01188_00002.ppm;62;58;5;5;56;52;28
01197_00000.ppm;122;117;10;10;112;107;28
01197_00001.ppm;121;120;10;10;110;109;28
01197_00002.ppm;119;119;10;10;109;108;28
01308_00000.ppm;203;194;17;16;186;178;28
01308_00001.ppm;203;203;17;17;186;186;28
01308_00002.ppm;201;192;17;16;184;176;28
01357_00000.ppm;155;153;13;13;142;139;28
01357_00001.ppm;158;155;13;13;144;142;28
01357_00002.ppm;152;123;13;10;139;112;28
01358_00000.ppm;53;51;5;5;48;46;28
01358_00001.ppm;45;43;5;5;40;37;28
01358_00002.ppm;41;39;5;5;35;33;28
01366_00000.ppm;80;76;7;6;72;69;28
01366_00001.ppm;106;106;9;9;96;97;28
01366_00002.ppm;124;128;10;11;113;117;28
01372_00000.ppm;97;86;8;7;88;78;28
01372_00001.ppm;118;103;10;9;108;93;28
01372_00002.ppm;277;91;23;8;254;83;28
01375_00000.ppm;122;67;10;6;112;60;28
01375_00001.ppm;163;107;14;9;148;98;28
01399_00000.ppm;167;170;14;14;153;155;28
01399_00001.ppm;175;155;15;13;159;141;28
01399_00002.ppm;172;180;14;15;157;164;28
01456_00000.ppm;74;62;6;5;68;56;28
01456_00001.ppm;61;54;5;5;55;48;28
01456_00002.ppm;96;79;8;7;88;72;28
01670_00000.ppm;141;143;12;12;128;130;28
01670_00001.ppm;144;140;12;12;132;128;28
01670_00002.ppm;152;117;13;10;138;106;28
01675_00000.ppm;183;193;15;16;167;177;28
01675_00001.ppm;116;115;10;10;106;104;28
01675_00002.ppm;142;141;12;12;129;129;28
01678_00000.ppm;112;84;9;7;102;76;28
01678_00001.ppm;193;132;16;11;176;120;28
01678_00002.ppm;139;97;12;8;126;89;28
01690_00000.ppm;94;63;8;5;86;58;28
01690_00001.ppm;112;72;9;6;103;66;28
01690_00002.ppm;159;96;13;8;146;87;28
01708_00000.ppm;107;106;9;9;98;96;28
01708_00001.ppm;105;105;9;9;95;95;28
01708_00002.ppm;105;103;9;9;96;93;28
01726_00000.ppm;107;88;9;7;98;81;28
01726_00001.ppm;117;107;10;9;106;98;28
01726_00002.ppm;111;115;9;10;102;104;28
01806_00000.ppm;92;88;8;7;84;80;28
01806_00001.ppm;93;85;8;7;85;78;28
01806_00002.ppm;92;92;8;8;84;84;28
01896_00000.ppm;278;250;23;21;254;229;28
01896_00001.ppm;129;124;11;10;118;113;28
01896_00002.ppm;99;94;8;8;91;85;28
01897_00000.ppm;144;106;12;9;131;96;28
