Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00161_00000.ppm;148;103;12;9;136;93;44
00161_00001.ppm;181;130;15;11;165;119;44
00161_00002.ppm;105;70;9;6;96;64;44
00228_00000.ppm;230;141;19;12;210;128;44
00228_00001.ppm;175;112;15;9;159;103;44
00228_00002.ppm;119;80;10;7;109;72;44
00234_00000.ppm;106;59;9;5;97;54;44
00234_00001.ppm;139;72;12;6;126;65;44
00234_00002.ppm;205;103;17;9;188;94;44
00289_00000.ppm;97;70;8;6;88;64;44
00289_00001.ppm;82;56;7;5;75;51;44
00289_00002.ppm;73;51;6;5;67;46;44
00331_00000.ppm;165;110;14;9;151;100;44
00331_00001.ppm;206;142;17;12;188;129;44
00331_00002.ppm;115;80;10;7;105;73;44
01597_00000.ppm;169;131;14;11;154;119;44
01597_00001.ppm;215;157;18;13;197;143;44
01597_00002.ppm;322;225;27;19;294;206;44
01754_00000.ppm;117;81;10;7;107;73;44
01754_00001.ppm;166;111;14;9;151;101;44
01754_00002.ppm;280;188;23;16;256;172;44
01756_00000.ppm;116;76;10;6;105;70;44
01756_00001.ppm;168;111;14;9;153;102;44
01756_00002.ppm;309;202;26;17;282;185;44
01837_00000.ppm;100;63;8;5;92;57;44
01837_00001.ppm;151;94;13;8;138;86;44
01837_00002.ppm;286;171;24;14;262;157;44
01856_00000.ppm;110;74;9;6;100;68;44
01856_00001.ppm;359;241;30;20;329;220;44
01856_00002.ppm;160;109;13;9;146;99;44
01860_00000.ppm;105;70;9;6;96;64;44
01860_00001.ppm;144;96;12;8;132;88;44
01860_00002.ppm;321;225;27;19;293;206;44
01866_00000.ppm;116;68;10;6;105;62;44
01866_00001.ppm;331;166;28;14;302;152;44
01866_00002.ppm;172;96;14;8;158;87;44
01926_00000.ppm;129;85;11;7;117;78;44
01926_00001.ppm;94;61;8;5;85;56;44
01926_00002.ppm;206;139;17;12;188;127;44
01966_00000.ppm;280;188;23;16;256;172;44
01966_00001.ppm;155;106;13;9;142;96;44
01966_00002.ppm;118;80;10;7;108;72;44
01967_00000.ppm;363;254;30;21;333;233;44
01967_00001.ppm;176;118;15;10;160;108;44
01967_00002.ppm;115;75;10;6;105;69;44
01969_00000.ppm;302;213;25;18;276;195;44
01969_00001.ppm;166;111;14;9;151;101;44
01969_00002.ppm;112;75;9;6;103;69;44
